Id,MSSubClass,MSZoning,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,SaleType,SaleCondition,SalePrice
1235,70,RH,Reg,Bnk,Inside,Gtl,SWISU,2Story,5,1911,1950,MetalSd,None,0.0,TA,TA,PConc,TA,TA,Av,Unf,Unf,940,TA,N,FuseA,1024,940,1964,0,1,1,4,TA,7,0,,,,0,,N,0,192,WD,Abnorml,130000
1236,70,RL,Reg,Lvl,Inside,Gtl,Crawfor,2Story,5,1914,1950,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,Unf,747,Gd,Y,FuseF,892,892,1784,0,1,1,4,TA,9,0,Detchd,1914.0,Unf,1,Fa,N,203,40,WD,Normal,138887
1237,160,RL,Reg,Lvl,Inside,Gtl,NridgHt,2Story,7,2003,2003,VinylSd,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,764,Ex,Y,SBrkr,764,862,1626,0,2,1,2,Gd,6,0,BuiltIn,2003.0,RFn,2,TA,Y,0,27,WD,Normal,175500
1238,60,RL,IR2,Lvl,FR2,Gtl,CollgCr,2Story,7,2004,2005,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,847,Ex,Y,SBrkr,847,1101,1948,0,2,1,4,Gd,8,1,BuiltIn,2004.0,Fin,2,TA,Y,100,48,WD,Normal,195000
1239,20,RL,Reg,Lvl,Inside,Gtl,SawyerW,1Story,6,2005,2005,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1141,Ex,Y,SBrkr,1141,0,1141,0,1,1,3,TA,6,0,Detchd,2005.0,Unf,2,TA,Y,0,0,WD,Abnorml,142500
1240,20,RL,IR1,HLS,Inside,Gtl,Timber,1Story,8,2006,2006,VinylSd,BrkFace,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1476,Ex,Y,SBrkr,1484,0,1484,0,2,0,2,Ex,6,1,Attchd,2006.0,RFn,2,TA,Y,120,33,WD,Normal,265900
1241,60,RL,Reg,Lvl,Inside,Gtl,CollgCr,2Story,7,2003,2003,VinylSd,BrkFace,252.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,884,Ex,Y,SBrkr,884,884,1768,1,2,1,3,Gd,8,0,Attchd,2003.0,RFn,2,TA,Y,0,63,WD,Normal,224900
1242,20,RL,Reg,Lvl,Inside,Gtl,Somerst,1Story,7,2007,2007,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1689,Ex,Y,SBrkr,1689,0,1689,0,2,0,3,Gd,7,0,Attchd,2007.0,RFn,3,TA,Y,0,56,New,Partial,248328
1243,85,RL,Reg,Lvl,Inside,Gtl,NWAmes,SFoyer,7,1974,1974,Plywood,BrkFace,81.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,LwQ,1053,TA,Y,SBrkr,1173,0,1173,1,2,0,3,Gd,6,2,Attchd,1974.0,RFn,2,TA,Y,0,120,WD,Family,170000
1244,20,RL,Reg,Lvl,Inside,Gtl,NridgHt,1Story,10,2006,2006,VinylSd,,,Ex,TA,PConc,Ex,Gd,Gd,GLQ,Unf,2076,Ex,Y,SBrkr,2076,0,2076,1,2,1,2,Ex,7,1,Attchd,2006.0,Fin,3,TA,Y,216,229,New,Partial,465000
1245,70,RL,IR1,HLS,Corner,Mod,Crawfor,2Story,8,1929,1950,BrkFace,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,792,Fa,Y,SBrkr,792,725,1517,0,1,0,3,Gd,7,2,Detchd,1931.0,Unf,2,TA,Y,0,0,WD,Normal,230000
1246,80,RL,Reg,Lvl,Inside,Gtl,NWAmes,SLvl,6,1984,2003,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,585,Ex,Y,SBrkr,1140,728,1868,0,3,1,3,TA,7,1,BuiltIn,1984.0,Fin,2,TA,Y,268,112,WD,Abnorml,178000
1247,60,FV,Reg,Lvl,Inside,Gtl,Somerst,2Story,7,2005,2006,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,756,Ex,Y,SBrkr,756,797,1553,0,2,1,3,Gd,6,0,Attchd,2005.0,RFn,2,TA,Y,0,45,New,Partial,186500
1248,80,RL,IR1,Lvl,Inside,Gtl,Mitchel,SLvl,6,1976,1976,HdBoard,BrkFace,335.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,1012,TA,Y,SBrkr,1034,0,1034,1,1,0,3,TA,6,0,Attchd,1976.0,Unf,3,TA,Y,0,0,WD,Normal,169900
1249,75,RM,Reg,Lvl,Inside,Gtl,OldTown,2.5Unf,6,1917,1950,AsbShng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,Unf,735,Fa,N,SBrkr,1134,924,2058,0,1,1,3,TA,8,1,Detchd,1950.0,Unf,2,Fa,P,0,0,WD,Normal,129500
1250,20,RL,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,1950,1950,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,876,TA,Y,SBrkr,988,0,988,0,1,0,3,TA,6,0,Attchd,1950.0,Unf,1,TA,Y,0,80,WD,Normal,119000
1251,20,RL,Reg,Lvl,Corner,Gtl,NAmes,1Story,7,1968,1968,BrkFace,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,2110,Ex,Y,SBrkr,2110,0,2110,1,2,1,3,Ex,8,2,Attchd,1968.0,Fin,2,TA,Y,0,0,WD,Normal,244000
1252,120,RL,IR1,Lvl,Corner,Gtl,NridgHt,1Story,7,2003,2003,VinylSd,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1405,Ex,Y,SBrkr,1405,0,1405,0,2,0,2,Gd,6,1,Attchd,2003.0,RFn,2,TA,Y,148,36,WD,Normal,171750
1253,20,RL,Reg,Lvl,Inside,Gtl,Mitchel,1Story,5,1968,1968,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,864,TA,Y,SBrkr,874,0,874,1,1,0,3,TA,5,0,Attchd,1968.0,RFn,1,TA,Y,33,0,WD,Normal,130000
1254,60,RL,IR1,Lvl,Inside,Gtl,Veenker,2Story,7,1974,2003,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,ALQ,1192,TA,Y,SBrkr,1516,651,2167,1,2,1,3,Gd,9,2,Attchd,1974.0,RFn,2,TA,Y,220,47,WD,Normal,294000
1255,60,RL,Reg,Lvl,Inside,Gtl,Edwards,2Story,7,2003,2004,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,746,Ex,Y,SBrkr,760,896,1656,0,2,1,3,Gd,7,1,BuiltIn,2003.0,Fin,2,TA,Y,178,128,WD,Normal,165400
1256,50,RM,Reg,Lvl,Inside,Gtl,BrkSide,1.5Fin,6,1931,1950,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,Unf,884,TA,Y,FuseA,959,408,1367,0,1,0,3,TA,6,1,Detchd,1978.0,Unf,1,TA,Y,0,0,WD,Normal,127500
1257,20,RL,IR1,Lvl,Corner,Gtl,NoRidge,1Story,8,1994,1994,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1986,Ex,Y,SBrkr,1987,0,1987,1,2,0,2,Gd,7,1,Attchd,1994.0,Fin,2,TA,Y,262,36,WD,Normal,301500
1258,30,RL,Reg,Lvl,Corner,Gtl,Edwards,1Story,5,1922,1950,Wd Sdng,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,Unf,864,Ex,Y,SBrkr,864,0,864,0,1,0,2,TA,4,0,,,,0,,Y,0,96,WD,Normal,99900
1259,80,RL,IR1,Lvl,Inside,Gtl,Gilbert,SLvl,7,2005,2005,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,856,Ex,Y,SBrkr,1166,0,1166,1,2,0,2,Gd,5,0,Attchd,2005.0,Fin,2,TA,Y,212,0,WD,Normal,190000
1260,20,RL,Reg,Lvl,FR2,Gtl,NAmes,1Story,6,1969,1969,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,LwQ,1054,Gd,Y,SBrkr,1054,0,1054,1,1,1,3,TA,6,0,Attchd,1969.0,Unf,2,TA,Y,180,0,WD,Normal,151000
1261,60,RL,IR3,Lvl,CulDSac,Gtl,Gilbert,2Story,6,1999,1999,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,841,Ex,Y,SBrkr,892,783,1675,0,2,1,3,TA,7,1,BuiltIn,1999.0,Fin,2,TA,Y,0,103,WD,Normal,181000
1262,20,RL,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,1956,1956,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1050,Gd,Y,SBrkr,1050,0,1050,0,1,0,2,TA,5,0,Attchd,1956.0,Unf,1,TA,Y,0,0,WD,Normal,128900
1263,50,RL,Reg,Lvl,Inside,Gtl,ClearCr,1.5Fin,4,1957,1989,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,Unf,1104,Ex,Y,FuseA,1104,684,1788,1,1,0,5,TA,8,2,Attchd,1957.0,Unf,1,TA,Y,120,0,WD,Normal,161500
1264,70,RL,Reg,Lvl,Inside,Gtl,BrkSide,2Story,6,1919,1950,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,764,Ex,Y,FuseA,1060,764,1824,0,1,0,3,TA,8,1,Detchd,1940.0,Unf,2,TA,N,0,0,WD,Normal,180500
1265,120,RH,Reg,Lvl,Inside,Gtl,NAmes,1Story,6,1998,1999,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1405,Ex,Y,SBrkr,1337,0,1337,1,2,0,2,Gd,5,0,Attchd,1998.0,Fin,2,TA,Y,144,68,COD,Abnorml,181000
1266,160,FV,Reg,Lvl,FR3,Gtl,Somerst,2Story,7,1999,1999,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,691,Ex,Y,SBrkr,713,739,1452,1,2,1,3,Gd,6,0,Detchd,1999.0,Unf,2,TA,Y,0,34,WD,Normal,183900
1267,190,RM,IR1,Bnk,Inside,Gtl,OldTown,2.5Unf,7,1910,1950,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,No,Unf,Unf,925,TA,N,FuseF,964,925,1889,0,1,1,4,TA,9,1,Detchd,1960.0,Unf,1,TA,N,0,0,WD,Normal,122000
1268,20,RL,IR1,HLS,Inside,Gtl,Timber,1Story,9,2008,2009,Stucco,None,0.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,2002,Ex,Y,SBrkr,2018,0,2018,0,2,0,3,Ex,10,1,Attchd,2009.0,Fin,3,TA,Y,144,76,WD,Normal,378500
1269,50,RL,IR1,Lvl,Inside,Mod,Crawfor,1.5Fin,8,1935,1997,Stucco,BrkFace,632.0,TA,Gd,CBlock,TA,TA,Mn,Rec,Unf,728,Ex,Y,SBrkr,1968,1479,3447,0,3,1,4,Gd,11,2,BuiltIn,1982.0,Unf,3,TA,Y,314,12,WD,Normal,381000
1270,50,RL,Reg,Lvl,Inside,Gtl,NAmes,1.5Fin,5,1958,1958,MetalSd,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,874,TA,Y,FuseA,874,650,1524,0,1,1,3,TA,7,0,Attchd,1958.0,Unf,1,TA,Y,0,0,WD,Normal,144000
1271,40,RL,Reg,Low,Inside,Sev,ClearCr,1Story,7,1979,1979,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1332,TA,Y,SBrkr,1332,192,1524,2,0,1,0,Gd,4,1,Attchd,1979.0,Fin,2,TA,Y,268,0,WD,Normal,260000
1272,20,RL,IR1,Lvl,Inside,Gtl,NWAmes,1Story,6,1968,1968,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1489,Gd,Y,SBrkr,1489,0,1489,0,2,0,3,Gd,7,1,Attchd,1968.0,RFn,2,TA,Y,0,0,WD,Normal,185750
1273,20,RL,IR1,Lvl,CulDSac,Gtl,Sawyer,1Story,5,1965,1965,HdBoard,BrkFace,114.0,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,935,TA,Y,SBrkr,935,0,935,1,1,0,3,TA,5,0,Attchd,1965.0,Unf,1,TA,Y,180,0,WD,Normal,137000
1274,80,RL,IR1,Lvl,Corner,Gtl,Edwards,SLvl,6,1959,2006,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,1019,Gd,Y,SBrkr,1357,0,1357,1,1,0,2,Ex,5,1,Basment,1959.0,RFn,1,TA,Y,0,0,WD,Normal,177000
1275,50,RL,Reg,Lvl,Corner,Gtl,Crawfor,1.5Fin,5,1910,2003,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,661,Ex,Y,SBrkr,661,589,1250,0,2,0,3,TA,8,1,Detchd,1985.0,Unf,2,TA,Y,242,0,WD,Normal,139000
1276,90,RL,Reg,Lvl,Corner,Gtl,NAmes,2Story,5,1948,1950,AsbShng,Stone,567.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,928,Gd,Y,FuseA,928,992,1920,0,2,0,4,TA,10,0,Detchd,1948.0,Unf,2,TA,Y,0,0,WD,Normal,137000
1277,60,RL,IR1,Lvl,CulDSac,Gtl,NWAmes,2Story,6,1972,1972,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,No,BLQ,Unf,723,TA,Y,SBrkr,735,660,1395,0,1,1,3,TA,6,1,Attchd,1972.0,Unf,2,TA,Y,294,116,WD,Normal,162000
1278,80,RL,IR1,Lvl,CulDSac,Gtl,NWAmes,SLvl,6,1967,1976,HdBoard,BrkFace,359.0,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,1680,Fa,Y,SBrkr,1724,0,1724,1,1,1,3,TA,7,1,Attchd,1967.0,RFn,2,TA,Y,0,0,WD,Normal,197900
1279,60,RL,Reg,Lvl,Inside,Gtl,CollgCr,2Story,8,2002,2002,VinylSd,,,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1128,Ex,Y,SBrkr,1128,903,2031,1,2,1,3,Gd,7,1,Attchd,2002.0,RFn,2,TA,Y,0,211,WD,Normal,237000
1280,50,C (all),Reg,Lvl,Inside,Gtl,IDOTRR,1.5Fin,4,1920,1950,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,698,TA,Y,FuseA,698,430,1128,0,1,0,2,TA,6,0,Detchd,1980.0,RFn,2,TA,Y,30,0,COD,Abnorml,68400
1281,20,RL,IR1,Lvl,Inside,Gtl,CollgCr,1Story,7,2002,2002,VinylSd,BrkFace,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1573,Ex,Y,SBrkr,1573,0,1573,1,2,0,3,Gd,6,0,Attchd,2002.0,RFn,2,TA,Y,0,72,WD,Normal,227000
1282,20,RL,IR1,Lvl,CulDSac,Gtl,Timber,1Story,7,1990,1990,HdBoard,BrkFace,54.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,1309,TA,Y,SBrkr,1339,0,1339,1,2,0,2,TA,6,1,Attchd,1990.0,Fin,2,Gd,Y,0,58,WD,Normal,180000
1283,20,RL,IR1,Lvl,Inside,Gtl,CollgCr,1Story,5,1977,2008,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Mn,LwQ,Rec,1040,TA,Y,SBrkr,1040,0,1040,0,2,0,3,Gd,5,0,Detchd,1977.0,Unf,2,TA,Y,0,0,WD,Normal,150500
1284,90,RL,Reg,Low,Corner,Gtl,Mitchel,2Story,6,1971,1971,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,Unf,912,TA,Y,SBrkr,912,912,1824,0,2,2,4,TA,8,0,,,,0,,Y,128,0,WD,Normal,139000
1285,50,RL,Reg,Lvl,Inside,Gtl,SWISU,1.5Fin,6,1919,1990,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,804,Ex,Y,SBrkr,1699,748,2447,0,2,0,4,Gd,10,1,Detchd,1969.0,Unf,1,TA,Y,272,0,WD,Normal,169000
1286,50,RM,Reg,Lvl,Inside,Gtl,BrkSide,1.5Fin,6,1939,1950,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,Unf,780,Ex,Y,FuseF,825,587,1412,0,1,0,4,TA,6,1,Detchd,1939.0,Unf,1,TA,Y,45,0,WD,Normal,132500
1287,20,RL,Reg,Lvl,Inside,Gtl,NWAmes,1Story,6,1963,1963,HdBoard,BrkFace,451.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,1328,TA,Y,SBrkr,1328,0,1328,1,1,1,3,TA,6,2,Attchd,1963.0,Unf,2,TA,Y,0,26,WD,Normal,143000
1288,20,RL,IR1,Low,Inside,Mod,ClearCr,1Story,5,1964,1964,Wd Sdng,BrkCmn,621.0,TA,Gd,CBlock,TA,TA,Av,Rec,Unf,1624,Fa,Y,SBrkr,1582,0,1582,0,2,0,4,TA,7,0,Attchd,1964.0,Unf,2,TA,N,168,198,WD,Normal,190000
1289,120,RL,IR1,Lvl,Inside,Gtl,StoneBr,1Story,8,2000,2000,CemntBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1501,Ex,Y,SBrkr,1659,0,1659,1,2,0,2,Ex,5,1,Attchd,2000.0,Fin,2,TA,Y,212,59,WD,Normal,278000
1290,60,RL,IR1,Lvl,Inside,Gtl,NridgHt,2Story,8,2006,2006,VinylSd,Stone,788.0,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,1085,Ex,Y,SBrkr,1120,850,1970,0,2,1,3,Ex,8,1,BuiltIn,2006.0,Fin,3,TA,Y,177,74,New,Partial,281000
1291,80,RL,IR1,Lvl,Corner,Gtl,NAmes,SLvl,5,1964,1964,Wd Sdng,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,Unf,1152,TA,Y,SBrkr,1152,0,1152,1,1,0,3,TA,6,1,Attchd,1964.0,RFn,2,TA,Y,227,0,WD,Normal,180500
1292,160,RM,Reg,Lvl,Inside,Gtl,BrDale,2Story,5,1972,1972,CemntBd,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,630,TA,Y,SBrkr,630,672,1302,0,2,1,3,TA,6,0,Detchd,1972.0,Unf,1,TA,Y,185,0,WD,Normal,119500
1293,70,RM,Reg,Lvl,Corner,Gtl,OldTown,2Story,5,1892,1965,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,No,Unf,Unf,994,TA,N,SBrkr,1378,994,2372,0,2,0,4,TA,11,0,Attchd,1985.0,RFn,1,TA,Y,0,287,WD,Normal,107500
1294,60,RL,Reg,Lvl,Inside,Gtl,NWAmes,2Story,7,1976,1976,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,832,TA,Y,SBrkr,832,832,1664,0,2,1,4,TA,8,1,Attchd,1976.0,RFn,2,TA,Y,0,28,WD,Normal,162900
1295,20,RL,Reg,Lvl,Inside,Gtl,Edwards,1Story,5,1955,1990,WdShing,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,864,TA,Y,SBrkr,864,0,864,1,1,0,2,TA,5,0,Detchd,1957.0,Unf,2,TA,N,0,0,WD,Normal,115000
1296,20,RL,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,1968,1968,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,1052,Gd,Y,SBrkr,1052,0,1052,1,1,1,3,TA,5,0,Attchd,1968.0,RFn,1,TA,Y,356,0,WD,Normal,138500
1297,20,RL,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,1963,1963,MetalSd,BrkFace,148.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,Unf,1120,Gd,Y,SBrkr,1128,0,1128,1,2,0,3,TA,6,0,Attchd,1963.0,RFn,2,TA,Y,192,20,WD,Normal,155000
1298,180,RM,Reg,Lvl,Inside,Gtl,Edwards,SFoyer,6,2005,2006,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,547,Gd,Y,SBrkr,1072,0,1072,1,2,0,2,TA,5,0,Basment,2005.0,Fin,2,TA,Y,0,44,New,Partial,140000
1299,60,RL,IR3,Bnk,Corner,Gtl,Edwards,2Story,10,2008,2008,Stucco,Stone,796.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,6110,Ex,Y,SBrkr,4692,950,5642,2,2,1,3,Ex,12,3,Attchd,2008.0,Fin,2,TA,Y,214,292,New,Partial,160000
1300,20,RL,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,1959,1994,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Rec,1246,Ex,Y,SBrkr,1246,0,1246,1,1,1,3,Gd,6,0,Attchd,1959.0,RFn,1,TA,Y,218,0,WD,Normal,154000
1301,60,RL,IR1,Lvl,CulDSac,Gtl,Gilbert,2Story,7,1999,1999,VinylSd,None,344.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,978,Ex,Y,SBrkr,1005,978,1983,0,2,1,3,Gd,9,1,Attchd,1999.0,Fin,2,TA,Y,0,0,WD,Normal,225000
1302,70,RL,IR1,Bnk,Inside,Gtl,Crawfor,2Story,6,1942,1950,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,771,Fa,Y,SBrkr,753,741,1494,0,1,0,3,Gd,7,2,Attchd,1942.0,Unf,1,TA,P,0,0,WD,Normal,177500
1303,60,RL,Reg,Lvl,Inside,Gtl,NoRidge,2Story,8,1994,1994,VinylSd,BrkFace,391.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1165,Ex,Y,SBrkr,1203,1323,2526,1,2,1,4,Gd,8,1,Attchd,1994.0,RFn,3,TA,Y,309,78,WD,Normal,290000
1304,20,RL,Reg,Lvl,Inside,Gtl,Somerst,1Story,7,2005,2005,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1616,Ex,Y,SBrkr,1616,0,1616,0,2,0,3,Gd,7,0,Attchd,2005.0,RFn,3,TA,Y,208,59,WD,Normal,232000
1305,160,RM,Reg,Lvl,Inside,Gtl,Edwards,2Story,7,2004,2004,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,976,Ex,Y,SBrkr,976,732,1708,0,2,0,3,Gd,7,0,Detchd,2004.0,Unf,2,TA,Y,0,40,WD,Normal,130000
1306,20,RL,IR1,Lvl,Corner,Gtl,NridgHt,1Story,9,2006,2007,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,1652,Ex,Y,SBrkr,1652,0,1652,1,2,0,2,Ex,6,2,Attchd,2006.0,Fin,2,TA,Y,404,102,WD,Normal,325000
1307,120,RL,IR1,Lvl,Inside,Gtl,NridgHt,1Story,7,2005,2006,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1368,Ex,Y,SBrkr,1368,0,1368,0,2,0,2,Gd,6,1,Attchd,2005.0,RFn,2,TA,Y,132,35,New,Partial,202500
1308,20,RL,Reg,Lvl,Inside,Gtl,CollgCr,1Story,5,1994,1995,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,Unf,990,Ex,Y,SBrkr,990,0,990,1,1,0,3,TA,5,0,Detchd,2000.0,Unf,2,TA,Y,0,64,WD,Normal,138000
1309,20,RM,Reg,Lvl,Inside,Gtl,OldTown,1Story,5,1948,2005,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,ALQ,924,Ex,Y,SBrkr,1122,0,1122,1,1,0,2,Gd,6,0,Attchd,1948.0,Unf,2,TA,Y,0,36,WD,Normal,147000
1310,20,RL,Reg,Lvl,Inside,Gtl,SawyerW,1Story,6,1991,1991,HdBoard,BrkFace,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,1278,Gd,Y,SBrkr,1294,0,1294,1,2,0,3,Gd,6,0,Attchd,1991.0,RFn,2,TA,Y,112,51,WD,Normal,179200
1311,20,RL,Reg,Lvl,Inside,Gtl,Crawfor,1Story,7,1959,2002,BrkFace,None,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,Unf,1902,TA,Y,SBrkr,1902,0,1902,1,2,0,3,Ex,7,2,Attchd,1959.0,Fin,2,TA,Y,0,207,WD,Normal,335000
1312,20,RL,Reg,Lvl,Inside,Gtl,CollgCr,1Story,7,2005,2007,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1274,Ex,Y,SBrkr,1274,0,1274,1,2,0,3,Gd,6,0,Attchd,2005.0,RFn,2,TA,Y,264,98,New,Partial,203000
1313,60,RL,IR1,Lvl,Inside,Gtl,NoRidge,2Story,8,1990,1990,Wd Sdng,BrkFace,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,1453,Ex,Y,SBrkr,1453,1357,2810,0,2,1,4,Gd,9,1,Attchd,1990.0,RFn,2,Gd,Y,500,0,WD,Normal,302000
1314,60,RL,IR1,Lvl,Corner,Gtl,NoRidge,2Story,9,1999,1999,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1393,Ex,Y,SBrkr,1422,1177,2599,0,2,1,4,Gd,10,1,BuiltIn,1999.0,Fin,3,TA,Y,668,30,WD,Normal,333168
1315,20,RL,Reg,Lvl,Inside,Gtl,Edwards,1Story,4,1954,1954,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,948,Ex,Y,SBrkr,948,0,948,1,1,0,3,TA,5,1,Detchd,1956.0,Unf,1,TA,Y,0,36,WD,Normal,119000
1316,60,RL,Reg,Lvl,Inside,Gtl,NAmes,2Story,6,1969,1969,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,LwQ,952,TA,Y,SBrkr,1092,1020,2112,0,2,1,4,TA,9,2,Attchd,1969.0,Unf,2,TA,Y,280,0,WD,Normal,206900
1317,20,RL,IR1,Lvl,Inside,Gtl,CollgCr,1Story,8,2008,2008,VinylSd,Stone,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,Unf,1622,Ex,Y,SBrkr,1630,0,1630,1,2,0,3,Ex,8,1,Attchd,2008.0,RFn,3,TA,Y,172,42,WD,Normal,295493
1318,120,FV,Reg,Lvl,Corner,Gtl,Somerst,1Story,7,2006,2007,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,Unf,1352,Ex,Y,SBrkr,1352,0,1352,0,2,0,2,Gd,5,1,Attchd,2006.0,RFn,2,TA,Y,0,241,New,Partial,208900
1319,20,RL,IR2,Lvl,CulDSac,Gtl,CollgCr,1Story,8,2001,2002,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,1753,Ex,Y,SBrkr,1787,0,1787,0,2,0,3,Gd,7,1,Attchd,2001.0,RFn,3,TA,Y,198,150,WD,Normal,275000
