Id,MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1112,60,RL,10480,Reg,Lvl,Inside,Gtl,NWAmes,2Story,7,6,1976,1976,Plywood,BrkFace,660.0,TA,TA,CBlock,TA,TA,No,ALQ,403,Unf,0,400,803,TA,Y,SBrkr,1098,866,0,1964,0,0,2,1,4,1,TA,8,1,Attchd,1976.0,RFn,2,483,TA,Y,0,69,0,0,0,0,0,9,2008,WD,Normal,205000
1113,20,RL,7100,IR1,Lvl,Corner,Gtl,NAmes,1Story,5,7,1957,1957,WdShing,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,708,Unf,0,108,816,TA,Y,FuseA,816,0,0,816,1,0,1,0,2,1,TA,5,0,Detchd,1957.0,Unf,1,308,TA,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,129900
1114,20,RL,8923,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,7,1953,2006,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,643,Unf,0,365,1008,Gd,Y,SBrkr,1008,0,0,1008,1,0,1,0,2,1,Gd,6,0,Attchd,1953.0,Unf,1,240,TA,Y,0,18,0,0,0,0,0,5,2007,WD,Normal,134500
1115,20,RL,5400,Reg,Lvl,Inside,Gtl,OldTown,1Story,5,7,1954,2000,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,415,Unf,0,418,833,Ex,Y,SBrkr,833,0,0,833,0,0,1,0,2,1,Gd,4,0,Detchd,1955.0,Unf,1,326,TA,Y,0,0,0,0,0,0,0,8,2006,WD,Normal,117000
1116,20,RL,12085,Reg,Lvl,Inside,Gtl,NridgHt,1Story,8,5,2007,2007,VinylSd,Stone,328.0,Gd,TA,PConc,Ex,TA,No,GLQ,1004,Unf,0,730,1734,Ex,Y,SBrkr,1734,0,0,1734,1,0,2,0,3,1,Ex,7,1,Attchd,2007.0,RFn,3,928,TA,Y,0,0,0,0,0,0,0,11,2007,New,Partial,318000
1117,80,RL,7750,Reg,Lvl,Inside,Gtl,Gilbert,SLvl,8,5,2002,2002,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,353,Unf,0,55,408,Ex,Y,SBrkr,779,640,0,1419,1,0,2,1,3,1,Gd,7,1,BuiltIn,2002.0,Fin,2,527,TA,Y,120,0,0,0,0,0,0,3,2009,WD,Normal,184100
1118,20,RL,9764,IR1,Lvl,FR2,Gtl,Sawyer,1Story,5,7,1967,2003,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,702,Unf,0,192,894,Ex,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,Gd,5,0,Attchd,1967.0,RFn,2,450,TA,Y,0,0,0,0,0,0,0,5,2008,WD,Normal,130000
1119,80,RL,13825,Reg,Lvl,Inside,Gtl,Sawyer,SLvl,5,6,1958,1987,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,533,533,TA,Y,SBrkr,1021,580,0,1601,0,1,1,0,3,1,TA,6,0,BuiltIn,1958.0,RFn,1,300,TA,Y,280,34,0,0,0,0,0,12,2008,WD,Normal,140000
1120,20,RL,7560,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,5,1959,1959,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,369,Unf,0,671,1040,TA,Y,FuseA,1040,0,0,1040,0,0,1,0,3,1,TA,6,0,Attchd,1959.0,RFn,1,286,TA,Y,140,0,252,0,0,0,0,7,2006,WD,Normal,133700
1121,30,RM,8263,Reg,Bnk,Inside,Mod,IDOTRR,1Story,6,5,1920,1950,BrkFace,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1012,1012,TA,Y,FuseA,1012,0,0,1012,0,0,1,0,2,1,TA,6,1,Detchd,1920.0,Unf,1,308,TA,Y,0,22,112,0,0,0,0,5,2007,WD,Normal,118400
1122,20,RL,10084,Reg,Lvl,Inside,Gtl,CollgCr,1Story,7,5,2005,2006,VinylSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1528,1552,Ex,Y,SBrkr,1552,0,0,1552,0,0,2,0,3,1,Gd,7,0,Attchd,2005.0,RFn,3,782,TA,Y,144,20,0,0,0,0,0,7,2006,New,Partial,212900
1123,20,RL,8926,IR1,Lvl,Corner,Gtl,Edwards,1Story,4,3,1956,1956,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,672,672,Ex,Y,FuseA,960,0,0,960,0,0,1,0,3,1,TA,5,0,Basment,1956.0,Unf,1,288,TA,Y,64,0,0,0,160,0,0,10,2009,COD,Abnorml,112000
1124,20,RL,9405,Reg,Lvl,Inside,Gtl,Edwards,1Story,5,9,1947,2008,VinylSd,None,0.0,TA,Ex,CBlock,TA,TA,No,Unf,0,Unf,0,698,698,Ex,Y,SBrkr,698,0,0,698,0,1,1,0,2,1,TA,4,0,,,,0,0,,Y,0,200,0,0,0,0,0,6,2009,WD,Normal,118000
1125,80,RL,9125,IR1,Lvl,Inside,Gtl,Gilbert,SLvl,7,5,1992,1992,HdBoard,BrkFace,170.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,384,384,Gd,Y,SBrkr,812,670,0,1482,0,0,2,1,3,1,Gd,7,1,Attchd,1992.0,Fin,2,392,TA,Y,100,25,0,0,0,0,0,7,2007,WD,Normal,163900
1126,20,RL,10434,Reg,Lvl,Inside,Gtl,NAmes,1Story,4,5,1955,1955,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1005,1005,TA,Y,SBrkr,1005,0,0,1005,0,0,1,0,2,1,Fa,5,1,Detchd,1977.0,Unf,2,672,Fa,Y,0,0,0,0,0,0,0,11,2009,WD,Normal,115000
1127,120,RL,3684,Reg,Lvl,Inside,Gtl,Blmngtn,1Story,7,5,2007,2007,VinylSd,BrkFace,130.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1373,1373,Ex,Y,SBrkr,1555,0,0,1555,0,0,2,0,2,1,Gd,7,1,Attchd,2007.0,Fin,3,660,TA,Y,143,20,0,0,0,0,0,6,2009,WD,Normal,174000
1128,20,RL,14572,IR3,Lvl,Corner,Gtl,Gilbert,1Story,7,5,2004,2004,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1300,Unf,0,230,1530,Ex,Y,SBrkr,1530,0,0,1530,1,0,2,0,3,1,Gd,7,1,Attchd,2004.0,Fin,3,630,TA,Y,144,36,0,0,0,0,0,11,2007,WD,Family,259000
1129,60,RL,11796,IR1,Lvl,Inside,Gtl,Gilbert,2Story,7,5,2004,2005,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,847,847,Ex,Y,SBrkr,847,1112,0,1959,0,0,2,1,4,1,Gd,8,1,BuiltIn,2004.0,Fin,2,434,TA,Y,100,48,0,0,0,0,0,7,2007,WD,Normal,215000
1130,90,RM,7200,Reg,Lvl,Inside,Gtl,OldTown,SFoyer,5,5,1980,1980,MetalSd,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,936,Unf,0,0,936,TA,Y,SBrkr,936,0,0,936,1,0,1,0,2,1,TA,4,0,Detchd,1980.0,Unf,2,672,TA,Y,49,0,0,0,0,0,0,8,2007,WD,Normal,140000
1131,50,RL,7804,Reg,Lvl,Inside,Gtl,SWISU,1.5Fin,4,3,1928,1950,WdShing,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,622,Unf,0,500,1122,TA,Y,SBrkr,1328,653,0,1981,1,0,2,0,4,1,Gd,7,2,Detchd,1981.0,Unf,2,576,TA,Y,431,44,0,0,0,0,0,12,2009,WD,Normal,135000
1132,20,RL,10712,Reg,Lvl,Inside,Gtl,Mitchel,1Story,5,5,1991,1992,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,212,Unf,0,762,974,TA,Y,SBrkr,974,0,0,974,0,0,1,0,3,1,TA,5,0,,,,0,0,,Y,0,28,0,0,0,0,0,9,2007,Oth,Abnorml,93500
1133,70,RM,9900,Reg,Lvl,Inside,Gtl,OldTown,2Story,6,4,1880,1950,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,1008,1008,TA,Y,SBrkr,1178,1032,0,2210,0,0,2,0,5,1,Fa,8,0,Detchd,1930.0,Unf,1,205,Fa,N,0,48,0,0,0,0,0,5,2007,WD,Normal,117500
1134,60,RL,9828,IR1,Lvl,Inside,Gtl,SawyerW,2Story,8,5,1995,1995,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,584,Unf,0,544,1128,Ex,Y,SBrkr,1142,878,0,2020,0,0,2,1,3,1,Gd,8,1,Attchd,1995.0,RFn,2,466,TA,Y,0,155,0,0,0,0,0,6,2009,WD,Normal,239500
1135,60,RL,8773,IR1,HLS,Inside,Gtl,Gilbert,2Story,6,5,1997,1997,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,916,916,Gd,Y,SBrkr,916,684,0,1600,0,0,2,1,3,1,TA,7,1,Attchd,1997.0,Fin,2,460,TA,Y,100,38,0,0,0,0,0,8,2007,WD,Normal,169000
1136,30,RM,6180,Reg,Lvl,Corner,Gtl,BrkSide,1Story,6,5,1926,1950,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,960,960,TA,N,SBrkr,986,0,0,986,0,0,1,0,2,1,TA,5,1,Detchd,1926.0,Unf,1,180,TA,Y,0,128,0,0,0,0,0,5,2007,WD,Normal,102000
1137,50,RL,9600,Reg,Lvl,Inside,Gtl,NAmes,1.5Fin,6,5,1950,1950,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,280,Unf,0,752,1032,TA,Y,FuseA,1032,220,0,1252,0,0,1,0,3,1,TA,6,0,Attchd,1950.0,Unf,1,288,TA,Y,0,0,96,0,0,0,0,4,2008,WD,Abnorml,119000
1138,50,RL,6342,Reg,Lvl,Inside,Gtl,Sawyer,1.5Fin,5,8,1875,1996,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,780,780,Gd,N,SBrkr,780,240,0,1020,0,0,1,0,2,1,TA,6,0,,,,0,0,,N,0,0,176,0,0,0,0,5,2010,WD,Normal,94000
1139,20,RL,9819,IR1,Lvl,Inside,Mod,Mitchel,1Story,6,5,1977,1977,Plywood,None,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,1567,Unf,0,0,1567,TA,Y,SBrkr,1567,0,0,1567,1,0,2,0,2,1,Gd,5,2,Attchd,1977.0,RFn,2,714,TA,Y,264,32,0,0,0,0,0,5,2009,WD,Normal,196000
1140,30,RL,8731,IR1,Lvl,Inside,Gtl,BrkSide,1Story,5,5,1920,1950,Stucco,None,0.0,TA,Fa,BrkTil,TA,TA,No,BLQ,645,Unf,0,270,915,TA,Y,SBrkr,1167,0,0,1167,0,0,1,0,3,1,TA,6,1,Detchd,1972.0,Unf,2,495,TA,Y,0,0,216,0,126,0,0,5,2007,WD,Normal,144000
1141,20,RL,7350,Reg,Lvl,Corner,Gtl,NAmes,1Story,5,7,1951,1951,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,852,Unf,0,100,952,TA,Y,SBrkr,952,0,0,952,1,0,1,0,2,1,TA,4,0,Detchd,1988.0,Unf,2,840,TA,Y,0,0,0,0,0,0,0,6,2008,COD,Abnorml,139000
1142,60,RL,10304,IR1,Lvl,CulDSac,Gtl,NWAmes,2Story,5,7,1976,1976,Plywood,BrkFace,44.0,TA,Gd,CBlock,TA,TA,No,ALQ,381,Unf,0,399,780,Ex,Y,SBrkr,1088,780,0,1868,1,0,2,1,4,1,Gd,9,1,Attchd,1976.0,Unf,2,484,TA,Y,448,96,0,0,0,0,0,10,2009,WD,Normal,197500
1143,60,RL,9965,Reg,Lvl,Inside,Gtl,CollgCr,2Story,8,5,2006,2007,VinylSd,Stone,340.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1150,Unf,0,316,1466,Ex,Y,SBrkr,1466,1362,0,2828,1,0,3,0,4,1,Gd,11,1,BuiltIn,2006.0,RFn,3,1052,TA,Y,125,144,0,0,0,0,0,4,2007,New,Partial,424870
1144,20,RL,9000,Reg,Lvl,Inside,Gtl,Sawyer,1Story,5,3,1959,1959,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,288,Unf,0,718,1006,TA,Y,SBrkr,1006,0,0,1006,0,0,1,0,3,1,TA,5,0,,,,0,0,,Y,0,24,0,0,0,0,0,7,2008,WD,Normal,80000
1145,190,RL,12180,Reg,Lvl,Inside,Gtl,Edwards,1.5Fin,4,4,1941,1950,MetalSd,None,0.0,TA,Fa,BrkTil,Gd,TA,No,BLQ,348,Unf,0,324,672,Fa,N,FuseA,672,252,0,924,1,0,1,0,2,1,Fa,5,0,Detchd,1941.0,Unf,1,280,TA,Y,0,0,0,0,0,0,0,7,2010,WD,Normal,80000
1146,50,RM,6240,Reg,Lvl,Inside,Gtl,BrkSide,1.5Fin,5,6,1928,1950,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1042,1042,Ex,Y,SBrkr,1042,534,0,1576,0,0,1,0,3,1,TA,8,1,Detchd,1928.0,Unf,1,225,TA,Y,0,0,0,0,0,0,0,8,2006,WD,Family,149000
1147,20,RL,11200,Reg,Lvl,Inside,Gtl,SawyerW,1Story,6,5,1985,1985,Wd Sdng,BrkFace,85.0,Gd,TA,CBlock,Gd,TA,No,GLQ,1258,Unf,0,40,1298,TA,Y,SBrkr,1298,0,0,1298,1,0,2,0,3,1,Gd,5,1,Attchd,1985.0,Unf,2,403,TA,Y,165,26,0,0,0,0,0,5,2006,WD,Normal,180000
1148,70,RL,12000,Reg,Bnk,Inside,Gtl,Crawfor,2Story,7,7,1941,1950,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,275,Unf,0,429,704,Ex,Y,SBrkr,860,704,0,1564,0,0,1,1,3,1,Fa,7,1,Attchd,1941.0,Unf,1,234,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,174500
1149,50,RM,5700,Reg,Lvl,Inside,Gtl,OldTown,1.5Fin,7,7,1926,1950,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,572,572,TA,Y,SBrkr,572,539,0,1111,0,0,1,0,2,1,TA,5,1,Detchd,1982.0,Unf,1,288,TA,Y,0,0,176,0,0,0,0,8,2008,WD,Normal,116900
1150,70,RM,9000,Reg,Lvl,Inside,Gtl,OldTown,2Story,7,9,1920,1988,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,624,Unf,0,26,650,Ex,Y,SBrkr,832,650,0,1482,0,1,1,0,3,1,TA,7,0,Detchd,1930.0,Unf,2,324,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,143000
1151,20,RL,8280,IR1,Lvl,Inside,Gtl,NAmes,1Story,6,5,1950,1950,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,932,932,Ex,Y,FuseA,932,0,0,932,0,0,1,0,2,1,Gd,4,1,Attchd,1950.0,Unf,1,306,TA,Y,0,0,214,0,0,0,0,11,2007,WD,Normal,124000
1152,20,RL,17755,Reg,Lvl,Inside,Gtl,Edwards,1Story,5,4,1959,1959,HdBoard,BrkFace,132.0,TA,TA,CBlock,TA,TA,No,BLQ,176,Unf,0,1290,1466,TA,Y,SBrkr,1466,0,0,1466,0,0,1,1,3,1,Fa,6,2,Attchd,1959.0,Fin,2,528,TA,Y,0,140,0,0,100,0,0,11,2006,WD,Normal,149900
1153,20,RL,14115,IR1,Lvl,Inside,Gtl,Crawfor,1Story,6,7,1956,2004,Stone,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,296,GLQ,547,230,1073,Ex,Y,SBrkr,1811,0,0,1811,0,0,1,0,2,1,Ex,6,1,Attchd,1956.0,Fin,2,470,TA,Y,0,0,280,0,0,0,0,7,2006,WD,Abnorml,230000
1154,30,RM,5890,Reg,Lvl,Corner,Gtl,IDOTRR,1Story,6,8,1930,2007,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Av,ALQ,538,Unf,0,278,816,Ex,Y,SBrkr,816,0,0,816,0,0,1,0,2,1,TA,5,0,Detchd,2002.0,Unf,1,432,TA,Y,0,0,96,0,0,0,0,6,2008,WD,Normal,120500
1155,60,RL,13700,IR1,Lvl,Inside,Gtl,NAmes,2Story,7,6,1965,1988,VinylSd,Stone,288.0,TA,TA,CBlock,TA,TA,Gd,ALQ,454,Unf,0,410,864,TA,Y,SBrkr,902,918,0,1820,0,0,1,2,4,1,Gd,8,2,Attchd,1965.0,Unf,2,492,TA,Y,60,84,0,0,273,0,0,5,2008,WD,Normal,201800
1156,20,RL,10768,IR1,Lvl,Corner,Gtl,Veenker,1Story,5,8,1976,2004,Plywood,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1157,Unf,0,280,1437,TA,Y,SBrkr,1437,0,0,1437,1,0,2,0,3,1,Gd,6,1,Attchd,1976.0,RFn,2,528,TA,Y,0,21,0,0,180,0,0,7,2007,WD,Normal,218000
1157,80,RL,9350,Reg,Lvl,Inside,Gtl,NAmes,SLvl,5,8,1965,1999,BrkFace,None,0.0,TA,Gd,PConc,TA,TA,Gd,ALQ,633,Unf,0,586,1219,Gd,Y,SBrkr,1265,0,0,1265,0,1,2,0,3,1,Gd,6,1,Attchd,1965.0,RFn,2,502,TA,Y,0,92,0,96,0,0,0,10,2008,WD,Normal,179900
1158,120,RL,5001,IR1,Lvl,Inside,Gtl,NridgHt,1Story,7,5,2007,2008,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,904,Unf,0,410,1314,Ex,Y,SBrkr,1314,0,0,1314,1,0,2,0,2,1,Gd,6,1,Attchd,2008.0,RFn,2,626,TA,Y,172,62,0,0,0,0,0,7,2009,WD,Normal,230000
1159,20,RL,11932,Reg,Lvl,FR2,Gtl,Somerst,1Story,8,5,2007,2008,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1580,1580,Ex,Y,SBrkr,1580,0,0,1580,0,0,2,0,3,1,Gd,7,0,Attchd,2008.0,RFn,3,830,TA,Y,0,24,0,0,0,0,0,6,2008,ConLD,Partial,235128
1160,60,RL,9120,Reg,Lvl,Inside,Gtl,NWAmes,2Story,6,6,1974,1974,HdBoard,BrkFace,270.0,Gd,TA,CBlock,TA,TA,No,ALQ,442,Unf,0,459,901,TA,Y,SBrkr,943,933,0,1876,0,0,2,1,4,1,Gd,8,1,Attchd,1974.0,RFn,2,540,Gd,Y,0,69,0,0,0,0,0,7,2008,WD,Normal,185000
1161,160,RL,2280,Reg,Lvl,Inside,Gtl,NPkVill,2Story,6,5,1978,1978,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,311,Unf,0,544,855,Fa,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,TA,7,1,Attchd,1978.0,Unf,2,440,TA,Y,26,0,0,0,0,0,0,7,2010,WD,Normal,146000
1162,20,RL,14778,IR1,Low,CulDSac,Gtl,Crawfor,1Story,6,7,1954,2006,HdBoard,BrkFace,72.0,Gd,TA,CBlock,TA,TA,No,BLQ,728,Unf,0,568,1296,Ex,Y,SBrkr,1640,0,0,1640,1,0,1,0,3,1,Gd,7,1,Detchd,1993.0,Unf,2,924,TA,Y,108,0,0,216,0,0,0,11,2008,WD,Normal,224000
1163,20,RL,8724,Reg,Lvl,Inside,Gtl,Sawyer,1Story,5,5,1968,1968,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,492,Unf,0,402,894,Gd,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,TA,5,1,Attchd,1968.0,Fin,2,450,TA,Y,0,0,0,0,0,0,0,5,2007,WD,Normal,129000
1164,90,RL,12900,Reg,Lvl,Inside,Gtl,Sawyer,SFoyer,4,4,1969,1969,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1198,Unf,0,0,1198,TA,Y,SBrkr,1258,0,0,1258,2,0,0,2,0,2,TA,6,0,CarPort,1969.0,Unf,2,400,Fa,Y,120,0,0,0,0,0,0,1,2008,WD,Alloca,108959
1165,80,RL,16157,IR1,Lvl,FR2,Gtl,Veenker,SLvl,5,7,1978,1978,Plywood,None,0.0,TA,TA,PConc,Gd,TA,Gd,ALQ,680,Rec,391,289,1360,Ex,Y,SBrkr,1432,0,0,1432,1,0,1,1,2,1,Gd,5,1,Attchd,1978.0,Unf,2,588,TA,Y,168,180,0,0,0,0,0,6,2007,WD,Normal,194000
1166,20,RL,9541,IR1,Lvl,Inside,Gtl,NridgHt,1Story,7,5,2009,2009,VinylSd,Stone,268.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1502,1502,Ex,Y,SBrkr,1502,0,0,1502,0,0,2,0,3,1,Gd,7,0,Attchd,2009.0,RFn,2,644,TA,Y,0,114,0,0,0,0,0,9,2009,New,Partial,233170
1167,20,RL,10475,IR1,Lvl,Corner,Gtl,CollgCr,1Story,8,5,2008,2008,VinylSd,Stone,72.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1694,1694,Ex,Y,SBrkr,1694,0,0,1694,0,0,2,0,3,1,Gd,7,0,Attchd,2008.0,RFn,3,776,TA,Y,160,33,0,0,0,0,0,2,2010,WD,Normal,245350
1168,60,RL,10852,IR1,Lvl,Inside,Gtl,Gilbert,2Story,6,5,2000,2000,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,786,Unf,0,173,959,Ex,Y,SBrkr,959,712,0,1671,1,0,2,1,3,1,TA,7,1,Attchd,2000.0,Fin,2,472,TA,Y,0,38,0,0,0,0,0,2,2006,WD,Normal,173000
1169,70,RL,13728,Reg,Lvl,Corner,Gtl,Edwards,2Story,6,7,1935,1986,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,626,Unf,0,501,1127,Ex,Y,SBrkr,1236,872,0,2108,0,0,2,0,4,1,Gd,7,2,Basment,1935.0,Unf,2,540,TA,Y,0,0,0,0,90,0,0,7,2008,WD,Normal,235000
1170,60,RL,35760,IR1,Lvl,CulDSac,Gtl,NoRidge,2Story,10,5,1995,1996,HdBoard,BrkFace,1378.0,Gd,Gd,PConc,Ex,TA,Gd,GLQ,1387,Unf,0,543,1930,Ex,Y,SBrkr,1831,1796,0,3627,1,0,3,1,4,1,Gd,10,1,Attchd,1995.0,Fin,3,807,TA,Y,361,76,0,0,0,0,0,7,2006,WD,Normal,625000
1171,80,RL,9880,Reg,Lvl,Inside,Gtl,Mitchel,SLvl,6,6,1977,1977,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,522,Unf,0,574,1096,TA,Y,SBrkr,1118,0,0,1118,1,0,1,0,3,1,TA,6,1,Attchd,1977.0,Fin,1,358,TA,Y,203,0,0,0,0,576,0,7,2008,WD,Normal,171000
1172,20,RL,9120,Reg,Lvl,Inside,Gtl,NAmes,1Story,6,6,1958,1958,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,662,Unf,0,599,1261,Ex,Y,SBrkr,1261,0,0,1261,1,0,1,0,3,1,TA,6,1,Attchd,1958.0,RFn,2,433,TA,Y,0,0,0,0,288,0,1400,11,2008,WD,Normal,163000
1173,160,FV,4017,IR1,Lvl,Inside,Gtl,Somerst,2Story,7,5,2006,2007,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,625,625,Ex,Y,SBrkr,625,625,0,1250,0,0,2,1,2,1,Gd,5,0,Detchd,2006.0,Fin,2,625,TA,Y,0,54,0,0,0,0,0,3,2008,WD,Normal,171900
1174,50,RL,18030,IR1,Bnk,Inside,Gtl,ClearCr,1.5Fin,5,6,1946,1994,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,152,BLQ,469,977,1598,TA,Y,SBrkr,1636,971,479,3086,0,0,3,0,3,1,Ex,12,1,,,,0,0,,Y,122,0,0,0,0,0,0,3,2007,WD,Normal,200500
1175,70,RL,16560,IR1,Lvl,Inside,Gtl,Crawfor,2Story,6,8,1932,1950,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,503,Unf,0,449,952,TA,Y,SBrkr,1170,1175,0,2345,0,0,2,1,4,1,TA,9,1,Detchd,1932.0,Unf,2,360,TA,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,239000
1176,50,RL,10678,Reg,Lvl,Inside,Gtl,NoRidge,1.5Fin,8,5,1992,2000,HdBoard,BrkFace,337.0,Gd,TA,PConc,Gd,TA,No,GLQ,700,Unf,0,983,1683,Ex,Y,SBrkr,2129,743,0,2872,0,0,2,1,4,1,Gd,9,1,Attchd,1992.0,Fin,2,541,TA,Y,0,33,0,0,0,0,0,4,2007,WD,Normal,285000
1177,20,RL,6951,IR1,Lvl,CulDSac,Gtl,Mitchel,1Story,5,5,1984,1985,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,658,Unf,0,218,876,TA,Y,SBrkr,923,0,0,923,1,0,1,0,3,1,TA,5,0,Attchd,1984.0,Unf,1,264,TA,Y,362,0,0,0,0,0,0,10,2008,WD,Normal,119500
1178,50,RM,3950,Reg,Bnk,Inside,Gtl,OldTown,1.5Fin,6,8,1926,2004,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,468,Unf,0,350,818,TA,Y,SBrkr,818,406,0,1224,0,0,1,0,3,1,TA,5,0,Detchd,1926.0,Unf,1,210,TA,N,0,0,116,0,0,0,0,12,2009,WD,Normal,115000
1179,50,RL,7681,IR1,Lvl,FR2,Gtl,Crawfor,1.5Fin,5,6,1921,1950,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,731,731,Ex,Y,SBrkr,820,523,0,1343,0,0,1,1,3,1,TA,7,1,Detchd,1921.0,Unf,1,186,Fa,Y,192,0,102,0,0,0,0,7,2009,WD,Normal,154900
1180,20,RL,8335,Reg,Lvl,Corner,Gtl,Edwards,1Story,5,5,1954,1954,Wd Sdng,None,0.0,TA,TA,Slab,,,,,0,,0,0,0,Gd,Y,SBrkr,1124,0,0,1124,0,0,1,0,3,1,TA,5,1,,,,0,0,,N,0,36,190,0,0,0,0,4,2006,WD,Normal,93000
1181,60,RL,11170,IR2,Lvl,Corner,Gtl,Timber,2Story,7,5,1990,1991,MetalSd,None,0.0,TA,TA,Wood,Gd,TA,No,LwQ,1216,Unf,0,0,1216,Ex,Y,SBrkr,1298,1216,0,2514,0,0,2,1,4,1,TA,8,0,Attchd,1990.0,Fin,2,693,TA,Y,0,0,0,0,0,0,0,4,2006,WD,Normal,250000
